filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0076.jpg,91004,{},18,6,"{""name"":""rect"",""x"":529,""y"":82,""width"":43,""height"":60}","{""animal"":""donkey"",""animal part"":""ear""}"
0076.jpg,91004,{},18,7,"{""name"":""rect"",""x"":573,""y"":63,""width"":31,""height"":60}","{""animal"":""donkey"",""animal part"":""ear""}"
0076.jpg,91004,{},18,8,"{""name"":""rect"",""x"":81,""y"":187,""width"":31,""height"":60}","{""animal"":""donkey"",""animal part"":""ear""}"
0076.jpg,91004,{},18,9,"{""name"":""rect"",""x"":9,""y"":169,""width"":60,""height"":64}","{""animal"":""donkey"",""animal part"":""ear""}"
0076.jpg,91004,{},18,10,"{""name"":""rect"",""x"":8,""y"":168,""width"":141,""height"":237}","{""animal"":""donkey"",""animal part"":""head""}"
0076.jpg,91004,{},18,11,"{""name"":""rect"",""x"":28,""y"":363,""width"":70,""height"":41}","{""animal"":""donkey"",""animal part"":""nose""}"
0076.jpg,91004,{},18,12,"{""name"":""rect"",""x"":66,""y"":300,""width"":24,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0076.jpg,91004,{},18,13,"{""name"":""rect"",""x"":457,""y"":258,""width"":51,""height"":146}","{""animal"":""donkey"",""animal part"":""leg""}"
0076.jpg,91004,{},18,14,"{""name"":""rect"",""x"":416,""y"":266,""width"":44,""height"":146}","{""animal"":""donkey"",""animal part"":""leg""}"
0076.jpg,91004,{},18,15,"{""name"":""rect"",""x"":296,""y"":241,""width"":71,""height"":177}","{""animal"":""donkey"",""animal part"":""leg""}"
0076.jpg,91004,{},18,16,"{""name"":""rect"",""x"":165,""y"":219,""width"":59,""height"":188}","{""animal"":""donkey"",""animal part"":""leg""}"
0076.jpg,91004,{},18,17,"{""name"":""rect"",""x"":141,""y"":234,""width"":41,""height"":91}","{""animal"":""donkey"",""animal part"":""leg""}"
0077.jpg,56786,{},10,0,"{""name"":""rect"",""x"":178,""y"":113,""width"":309,""height"":261}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0077.jpg,56786,{},10,1,"{""name"":""rect"",""x"":457,""y"":208,""width"":30,""height"":104}","{""animal"":""donkey"",""animal part"":""tail""}"
0077.jpg,56786,{},10,2,"{""name"":""rect"",""x"":181,""y"":115,""width"":65,""height"":126}","{""animal"":""donkey"",""animal part"":""head""}"
0077.jpg,56786,{},10,3,"{""name"":""rect"",""x"":413,""y"":251,""width"":47,""height"":122}","{""animal"":""donkey"",""animal part"":""leg""}"
0077.jpg,56786,{},10,4,"{""name"":""rect"",""x"":282,""y"":247,""width"":25,""height"":122}","{""animal"":""donkey"",""animal part"":""leg""}"
0077.jpg,56786,{},10,5,"{""name"":""rect"",""x"":224,""y"":115,""width"":18,""height"":39}","{""animal"":""donkey"",""animal part"":""ear""}"
0077.jpg,56786,{},10,6,"{""name"":""rect"",""x"":184,""y"":116,""width"":30,""height"":40}","{""animal"":""donkey"",""animal part"":""ear""}"
0077.jpg,56786,{},10,7,"{""name"":""rect"",""x"":195,""y"":168,""width"":14,""height"":14}","{""animal"":""donkey"",""animal part"":""eye""}"
0077.jpg,56786,{},10,8,"{""name"":""rect"",""x"":226,""y"":167,""width"":11,""height"":14}","{""animal"":""donkey"",""animal part"":""eye""}"
0077.jpg,56786,{},10,9,"{""name"":""rect"",""x"":201,""y"":207,""width"":33,""height"":33}","{""animal"":""donkey"",""animal part"":""nose""}"
0078.jpg,267260,{},40,0,"{""name"":""rect"",""x"":1630,""y"":43,""width"":282,""height"":723}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0078.jpg,267260,{},40,1,"{""name"":""rect"",""x"":1283,""y"":28,""width"":353,""height"":732}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0078.jpg,267260,{},40,2,"{""name"":""rect"",""x"":746,""y"":71,""width"":497,""height"":689}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0078.jpg,267260,{},40,3,"{""name"":""rect"",""x"":94,""y"":144,""width"":594,""height"":604}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0078.jpg,267260,{},40,4,"{""name"":""rect"",""x"":537,""y"":147,""width"":149,""height"":250}","{""animal"":""donkey"",""animal part"":""head""}"
0078.jpg,267260,{},40,5,"{""name"":""rect"",""x"":1091,""y"":70,""width"":149,""height"":272}","{""animal"":""donkey"",""animal part"":""head""}"
0078.jpg,267260,{},40,6,"{""name"":""rect"",""x"":1315,""y"":31,""width"":149,""height"":281}","{""animal"":""donkey"",""animal part"":""head""}"
0078.jpg,267260,{},40,7,"{""name"":""rect"",""x"":1766,""y"":45,""width"":138,""height"":285}","{""animal"":""donkey"",""animal part"":""head""}"
0078.jpg,267260,{},40,8,"{""name"":""rect"",""x"":103,""y"":376,""width"":48,""height"":133}","{""animal"":""donkey"",""animal part"":""tail""}"
0078.jpg,267260,{},40,9,"{""name"":""rect"",""x"":755,""y"":406,""width"":37,""height"":104}","{""animal"":""donkey"",""animal part"":""tail""}"
0078.jpg,267260,{},40,10,"{""name"":""rect"",""x"":361,""y"":505,""width"":64,""height"":246}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,11,"{""name"":""rect"",""x"":103,""y"":454,""width"":73,""height"":272}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,12,"{""name"":""rect"",""x"":756,""y"":433,""width"":91,""height"":323}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,13,"{""name"":""rect"",""x"":822,""y"":432,""width"":125,""height"":323}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,14,"{""name"":""rect"",""x"":1014,""y"":435,""width"":63,""height"":323}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,15,"{""name"":""rect"",""x"":1089,""y"":452,""width"":99,""height"":303}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,16,"{""name"":""rect"",""x"":1282,""y"":426,""width"":117,""height"":322}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,17,"{""name"":""rect"",""x"":1400,""y"":438,""width"":61,""height"":322}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,18,"{""name"":""rect"",""x"":1466,""y"":426,""width"":93,""height"":305}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,19,"{""name"":""rect"",""x"":1554,""y"":378,""width"":90,""height"":358}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,20,"{""name"":""rect"",""x"":1696,""y"":461,""width"":59,""height"":256}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,21,"{""name"":""rect"",""x"":1643,""y"":442,""width"":44,""height"":307}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,22,"{""name"":""rect"",""x"":1763,""y"":448,""width"":59,""height"":312}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,23,"{""name"":""rect"",""x"":1821,""y"":465,""width"":45,""height"":298}","{""animal"":""donkey"",""animal part"":""leg""}"
0078.jpg,267260,{},40,24,"{""name"":""rect"",""x"":615,""y"":325,""width"":71,""height"":75}","{""animal"":""donkey"",""animal part"":""nose""}"
0078.jpg,267260,{},40,25,"{""name"":""rect"",""x"":1160,""y"":277,""width"":63,""height"":68}","{""animal"":""donkey"",""animal part"":""nose""}"
0078.jpg,267260,{},40,26,"{""name"":""rect"",""x"":1391,""y"":250,""width"":57,""height"":55}","{""animal"":""donkey"",""animal part"":""nose""}"
0078.jpg,267260,{},40,27,"{""name"":""rect"",""x"":1823,""y"":272,""width"":57,""height"":55}","{""animal"":""donkey"",""animal part"":""nose""}"
0078.jpg,267260,{},40,28,"{""name"":""rect"",""x"":591,""y"":274,""width"":37,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0078.jpg,267260,{},40,29,"{""name"":""rect"",""x"":1135,""y"":225,""width"":27,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0078.jpg,267260,{},40,30,"{""name"":""rect"",""x"":1351,""y"":190,""width"":27,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0078.jpg,267260,{},40,31,"{""name"":""rect"",""x"":1802,""y"":202,""width"":27,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0078.jpg,267260,{},40,32,"{""name"":""rect"",""x"":1868,""y"":196,""width"":27,""height"":27}","{""animal"":""donkey"",""animal part"":""eye""}"
0078.jpg,267260,{},40,33,"{""name"":""rect"",""x"":540,""y"":146,""width"":44,""height"":90}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,34,"{""name"":""rect"",""x"":1093,""y"":70,""width"":64,""height"":117}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,35,"{""name"":""rect"",""x"":1179,""y"":75,""width"":64,""height"":117}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,36,"{""name"":""rect"",""x"":1312,""y"":32,""width"":64,""height"":117}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,37,"{""name"":""rect"",""x"":1394,""y"":33,""width"":64,""height"":117}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,38,"{""name"":""rect"",""x"":1773,""y"":54,""width"":61,""height"":99}","{""animal"":""donkey"",""animal part"":""ear""}"
0078.jpg,267260,{},40,39,"{""name"":""rect"",""x"":1844,""y"":43,""width"":61,""height"":107}","{""animal"":""donkey"",""animal part"":""ear""}"
0079.jpg,148573,{},20,0,"{""name"":""rect"",""x"":470,""y"":132,""width"":302,""height"":273}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0079.jpg,148573,{},20,1,"{""name"":""rect"",""x"":42,""y"":176,""width"":354,""height"":237}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0079.jpg,148573,{},20,2,"{""name"":""rect"",""x"":334,""y"":218,""width"":58,""height"":136}","{""animal"":""donkey"",""animal part"":""tail""}"
0079.jpg,148573,{},20,3,"{""name"":""rect"",""x"":470,""y"":228,""width"":23,""height"":88}","{""animal"":""donkey"",""animal part"":""tail""}"
0079.jpg,148573,{},20,4,"{""name"":""rect"",""x"":38,""y"":172,""width"":72,""height"":107}","{""animal"":""donkey"",""animal part"":""head""}"
0079.jpg,148573,{},20,5,"{""name"":""rect"",""x"":698,""y"":133,""width"":72,""height"":128}","{""animal"":""donkey"",""animal part"":""head""}"
0079.jpg,148573,{},20,6,"{""name"":""rect"",""x"":41,""y"":248,""width"":29,""height"":26}","{""animal"":""donkey"",""animal part"":""nose""}"
0079.jpg,148573,{},20,7,"{""name"":""rect"",""x"":737,""y"":225,""width"":29,""height"":32}","{""animal"":""donkey"",""animal part"":""nose""}"
0079.jpg,148573,{},20,8,"{""name"":""rect"",""x"":52,""y"":211,""width"":14,""height"":16}","{""animal"":""donkey"",""animal part"":""eye""}"
0079.jpg,148573,{},20,9,"{""name"":""rect"",""x"":733,""y"":196,""width"":14,""height"":16}","{""animal"":""donkey"",""animal part"":""eye""}"
0079.jpg,148573,{},20,10,"{""name"":""rect"",""x"":636,""y"":277,""width"":37,""height"":122}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,11,"{""name"":""rect"",""x"":628,""y"":277,""width"":25,""height"":122}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,12,"{""name"":""rect"",""x"":504,""y"":277,""width"":37,""height"":121}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,13,"{""name"":""rect"",""x"":483,""y"":278,""width"":37,""height"":121}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,14,"{""name"":""rect"",""x"":294,""y"":282,""width"":42,""height"":114}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,15,"{""name"":""rect"",""x"":162,""y"":288,""width"":29,""height"":111}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,16,"{""name"":""rect"",""x"":180,""y"":288,""width"":29,""height"":111}","{""animal"":""donkey"",""animal part"":""leg""}"
0079.jpg,148573,{},20,17,"{""name"":""rect"",""x"":80,""y"":178,""width"":20,""height"":22}","{""animal"":""donkey"",""animal part"":""ear""}"
0079.jpg,148573,{},20,18,"{""name"":""rect"",""x"":725,""y"":133,""width"":29,""height"":45}","{""animal"":""donkey"",""animal part"":""ear""}"
0079.jpg,148573,{},20,19,"{""name"":""rect"",""x"":745,""y"":133,""width"":29,""height"":45}","{""animal"":""donkey"",""animal part"":""ear""}"
0080.jpg,71218,{},5,0,"{""name"":""rect"",""x"":137,""y"":41,""width"":291,""height"":529}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0080.jpg,71218,{},5,1,"{""name"":""rect"",""x"":163,""y"":459,""width"":147,""height"":112}","{""animal"":""donkey"",""animal part"":""nose""}"
0080.jpg,71218,{},5,2,"{""name"":""rect"",""x"":276,""y"":281,""width"":64,""height"":51}","{""animal"":""donkey"",""animal part"":""eye""}"
0080.jpg,71218,{},5,3,"{""name"":""rect"",""x"":247,""y"":40,""width"":121,""height"":174}","{""animal"":""donkey"",""animal part"":""ear""}"
0080.jpg,71218,{},5,4,"{""name"":""rect"",""x"":148,""y"":54,""width"":133,""height"":140}","{""animal"":""donkey"",""animal part"":""ear""}"
0081.jpg,153728,{},7,0,"{""name"":""rect"",""x"":3,""y"":3,""width"":986,""height"":926}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0081.jpg,153728,{},7,1,"{""name"":""rect"",""x"":586,""y"":532,""width"":224,""height"":266}","{""animal"":""donkey"",""animal part"":""nose""}"
0081.jpg,153728,{},7,2,"{""name"":""rect"",""x"":583,""y"":280,""width"":72,""height"":67}","{""animal"":""donkey"",""animal part"":""eye""}"
0081.jpg,153728,{},7,3,"{""name"":""rect"",""x"":806,""y"":363,""width"":50,""height"":55}","{""animal"":""donkey"",""animal part"":""eye""}"
0081.jpg,153728,{},7,4,"{""name"":""rect"",""x"":783,""y"":7,""width"":203,""height"":272}","{""animal"":""donkey"",""animal part"":""ear""}"
0081.jpg,153728,{},7,5,"{""name"":""rect"",""x"":567,""y"":0,""width"":157,""height"":198}","{""animal"":""donkey"",""animal part"":""ear""}"
0081.jpg,153728,{},7,6,"{""name"":""rect"",""x"":499,""y"":1,""width"":481,""height"":798}","{""animal"":""donkey"",""animal part"":""head""}"
0082.jpg,16184,{},12,0,"{""name"":""rect"",""x"":96,""y"":0,""width"":131,""height"":180}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0082.jpg,16184,{},12,1,"{""name"":""rect"",""x"":98,""y"":122,""width"":44,""height"":45}","{""animal"":""donkey"",""animal part"":""nose""}"
0082.jpg,16184,{},12,2,"{""name"":""rect"",""x"":100,""y"":12,""width"":71,""height"":155}","{""animal"":""donkey"",""animal part"":""head""}"
0082.jpg,16184,{},12,3,"{""name"":""rect"",""x"":153,""y"":54,""width"":14,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0082.jpg,16184,{},12,4,"{""name"":""rect"",""x"":101,""y"":53,""width"":13,""height"":21}","{""animal"":""donkey"",""animal part"":""eye""}"
0082.jpg,16184,{},12,5,"{""name"":""rect"",""x"":158,""y"":1,""width"":69,""height"":41}","{""animal"":""donkey"",""animal part"":""ear""}"
0082.jpg,16184,{},12,6,"{""name"":""rect"",""x"":96,""y"":1,""width"":35,""height"":32}","{""animal"":""donkey"",""animal part"":""ear""}"
0082.jpg,16184,{},12,7,"{""name"":""rect"",""x"":180,""y"":117,""width"":15,""height"":65}","{""animal"":""donkey"",""animal part"":""leg""}"
0082.jpg,16184,{},12,8,"{""name"":""rect"",""x"":162,""y"":133,""width"":15,""height"":49}","{""animal"":""donkey"",""animal part"":""leg""}"
0082.jpg,16184,{},12,9,"{""name"":""rect"",""x"":180,""y"":117,""width"":15,""height"":65}","{""animal"":""donkey"",""animal part"":""leg""}"
0082.jpg,16184,{},12,10,"{""name"":""rect"",""x"":137,""y"":126,""width"":15,""height"":56}","{""animal"":""donkey"",""animal part"":""leg""}"
0082.jpg,16184,{},12,11,"{""name"":""rect"",""x"":148,""y"":133,""width"":13,""height"":49}","{""animal"":""donkey"",""animal part"":""leg""}"
0083.jpg,160794,{},7,0,"{""name"":""rect"",""x"":299,""y"":4,""width"":720,""height"":597}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0083.jpg,160794,{},7,1,"{""name"":""rect"",""x"":707,""y"":4,""width"":307,""height"":557}","{""animal"":""donkey"",""animal part"":""head""}"
0083.jpg,160794,{},7,2,"{""name"":""rect"",""x"":851,""y"":413,""width"":145,""height"":147}","{""animal"":""donkey"",""animal part"":""nose""}"
0083.jpg,160794,{},7,3,"{""name"":""rect"",""x"":807,""y"":263,""width"":64,""height"":68}","{""animal"":""donkey"",""animal part"":""eye""}"
0083.jpg,160794,{},7,4,"{""name"":""rect"",""x"":951,""y"":259,""width"":45,""height"":68}","{""animal"":""donkey"",""animal part"":""eye""}"
0083.jpg,160794,{},7,5,"{""name"":""rect"",""x"":717,""y"":7,""width"":117,""height"":189}","{""animal"":""donkey"",""animal part"":""ear""}"
0083.jpg,160794,{},7,6,"{""name"":""rect"",""x"":896,""y"":11,""width"":123,""height"":173}","{""animal"":""donkey"",""animal part"":""ear""}"
0084.jpg,19500,{},6,0,"{""name"":""rect"",""x"":30,""y"":7,""width"":91,""height"":224}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0084.jpg,19500,{},6,1,"{""name"":""rect"",""x"":51,""y"":182,""width"":55,""height"":44}","{""animal"":""donkey"",""animal part"":""nose""}"
0084.jpg,19500,{},6,2,"{""name"":""rect"",""x"":36,""y"":112,""width"":15,""height"":17}","{""animal"":""donkey"",""animal part"":""eye""}"
0084.jpg,19500,{},6,3,"{""name"":""rect"",""x"":96,""y"":110,""width"":15,""height"":17}","{""animal"":""donkey"",""animal part"":""eye""}"
0084.jpg,19500,{},6,4,"{""name"":""rect"",""x"":33,""y"":8,""width"":30,""height"":74}","{""animal"":""donkey"",""animal part"":""ear""}"
0084.jpg,19500,{},6,5,"{""name"":""rect"",""x"":82,""y"":12,""width"":36,""height"":74}","{""animal"":""donkey"",""animal part"":""ear""}"
0085.jpg,257933,{},9,0,"{""name"":""rect"",""x"":212,""y"":19,""width"":740,""height"":771}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0085.jpg,257933,{},9,1,"{""name"":""rect"",""x"":209,""y"":69,""width"":255,""height"":513}","{""animal"":""donkey"",""animal part"":""head""}"
0085.jpg,257933,{},9,2,"{""name"":""rect"",""x"":324,""y"":288,""width"":64,""height"":60}","{""animal"":""donkey"",""animal part"":""eye""}"
0085.jpg,257933,{},9,3,"{""name"":""rect"",""x"":212,""y"":439,""width"":128,""height"":136}","{""animal"":""donkey"",""animal part"":""nose""}"
0085.jpg,257933,{},9,4,"{""name"":""rect"",""x"":405,""y"":153,""width"":201,""height"":99}","{""animal"":""donkey"",""animal part"":""ear""}"
0085.jpg,257933,{},9,5,"{""name"":""rect"",""x"":236,""y"":83,""width"":75,""height"":97}","{""animal"":""donkey"",""animal part"":""ear""}"
0085.jpg,257933,{},9,6,"{""name"":""rect"",""x"":593,""y"":469,""width"":104,""height"":327}","{""animal"":""donkey"",""animal part"":""leg""}"
0085.jpg,257933,{},9,7,"{""name"":""rect"",""x"":528,""y"":489,""width"":69,""height"":307}","{""animal"":""donkey"",""animal part"":""leg""}"
0085.jpg,257933,{},9,8,"{""name"":""rect"",""x"":832,""y"":387,""width"":84,""height"":292}","{""animal"":""donkey"",""animal part"":""leg""}"
0086.jpg,268103,{},11,0,"{""name"":""rect"",""x"":528,""y"":1,""width"":536,""height"":772}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0086.jpg,268103,{},11,1,"{""name"":""rect"",""x"":528,""y"":4,""width"":227,""height"":433}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0086.jpg,268103,{},11,2,"{""name"":""rect"",""x"":575,""y"":363,""width"":89,""height"":72}","{""animal"":""donkey"",""animal part"":""nose""}"
0086.jpg,268103,{},11,3,"{""name"":""rect"",""x"":561,""y"":220,""width"":27,""height"":33}","{""animal"":""donkey"",""animal part"":""eye""}"
0086.jpg,268103,{},11,4,"{""name"":""rect"",""x"":662,""y"":221,""width"":27,""height"":33}","{""animal"":""donkey"",""animal part"":""eye""}"
0086.jpg,268103,{},11,5,"{""name"":""rect"",""x"":529,""y"":1,""width"":76,""height"":139}","{""animal"":""donkey"",""animal part"":""ear""}"
0086.jpg,268103,{},11,6,"{""name"":""rect"",""x"":664,""y"":11,""width"":91,""height"":135}","{""animal"":""donkey"",""animal part"":""ear""}"
0086.jpg,268103,{},11,7,"{""name"":""rect"",""x"":816,""y"":409,""width"":112,""height"":357}","{""animal"":""donkey"",""animal part"":""leg""}"
0086.jpg,268103,{},11,8,"{""name"":""rect"",""x"":736,""y"":419,""width"":80,""height"":328}","{""animal"":""donkey"",""animal part"":""leg""}"
0086.jpg,268103,{},11,9,"{""name"":""rect"",""x"":965,""y"":348,""width"":72,""height"":355}","{""animal"":""donkey"",""animal part"":""leg""}"
0086.jpg,268103,{},11,10,"{""name"":""rect"",""x"":919,""y"":397,""width"":72,""height"":291}","{""animal"":""donkey"",""animal part"":""leg""}"
0087.jpg,17239,{},17,0,"{""name"":""rect"",""x"":160,""y"":18,""width"":82,""height"":129}","{""animal"":""donkey"",""animal part"":""head""}"
0087.jpg,17239,{},17,1,"{""name"":""rect"",""x"":88,""y"":16,""width"":70,""height"":129}","{""animal"":""donkey"",""animal part"":""head""}"
0087.jpg,17239,{},17,2,"{""name"":""rect"",""x"":2,""y"":1,""width"":88,""height"":146}","{""animal"":""donkey"",""animal part"":""head""}"
0087.jpg,17239,{},17,3,"{""name"":""rect"",""x"":8,""y"":108,""width"":45,""height"":39}","{""animal"":""donkey"",""animal part"":""nose""}"
0087.jpg,17239,{},17,4,"{""name"":""rect"",""x"":90,""y"":99,""width"":39,""height"":46}","{""animal"":""donkey"",""animal part"":""nose""}"
0087.jpg,17239,{},17,5,"{""name"":""rect"",""x"":162,""y"":99,""width"":41,""height"":46}","{""animal"":""donkey"",""animal part"":""nose""}"
0087.jpg,17239,{},17,6,"{""name"":""rect"",""x"":200,""y"":68,""width"":14,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0087.jpg,17239,{},17,7,"{""name"":""rect"",""x"":160,""y"":67,""width"":12,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0087.jpg,17239,{},17,8,"{""name"":""rect"",""x"":132,""y"":76,""width"":12,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0087.jpg,17239,{},17,9,"{""name"":""rect"",""x"":91,""y"":70,""width"":12,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0087.jpg,17239,{},17,10,"{""name"":""rect"",""x"":56,""y"":64,""width"":12,""height"":13}","{""animal"":""donkey"",""animal part"":""eye""}"
0087.jpg,17239,{},17,11,"{""name"":""rect"",""x"":60,""y"":3,""width"":29,""height"":44}","{""animal"":""donkey"",""animal part"":""ear""}"
0087.jpg,17239,{},17,12,"{""name"":""rect"",""x"":4,""y"":0,""width"":29,""height"":44}","{""animal"":""donkey"",""animal part"":""ear""}"
0087.jpg,17239,{},17,13,"{""name"":""rect"",""x"":98,""y"":10,""width"":18,""height"":37}","{""animal"":""donkey"",""animal part"":""ear""}"
0087.jpg,17239,{},17,14,"{""name"":""rect"",""x"":136,""y"":18,""width"":20,""height"":27}","{""animal"":""donkey"",""animal part"":""ear""}"
0087.jpg,17239,{},17,15,"{""name"":""rect"",""x"":162,""y"":22,""width"":17,""height"":23}","{""animal"":""donkey"",""animal part"":""ear""}"
0087.jpg,17239,{},17,16,"{""name"":""rect"",""x"":201,""y"":18,""width"":40,""height"":27}","{""animal"":""donkey"",""animal part"":""ear""}"
0088.jpg,508758,{},20,0,"{""name"":""rect"",""x"":275,""y"":43,""width"":388,""height"":697}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0088.jpg,508758,{},20,1,"{""name"":""rect"",""x"":731,""y"":4,""width"":567,""height"":580}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0088.jpg,508758,{},20,2,"{""name"":""rect"",""x"":1135,""y"":5,""width"":159,""height"":332}","{""animal"":""donkey"",""animal part"":""head""}"
0088.jpg,508758,{},20,3,"{""name"":""rect"",""x"":503,""y"":45,""width"":159,""height"":405}","{""animal"":""donkey"",""animal part"":""head""}"
0088.jpg,508758,{},20,4,"{""name"":""rect"",""x"":557,""y"":364,""width"":83,""height"":81}","{""animal"":""donkey"",""animal part"":""nose""}"
0088.jpg,508758,{},20,5,"{""name"":""rect"",""x"":1212,""y"":252,""width"":83,""height"":81}","{""animal"":""donkey"",""animal part"":""nose""}"
0088.jpg,508758,{},20,6,"{""name"":""rect"",""x"":1201,""y"":160,""width"":51,""height"":35}","{""animal"":""donkey"",""animal part"":""eye""}"
0088.jpg,508758,{},20,7,"{""name"":""rect"",""x"":528,""y"":239,""width"":32,""height"":35}","{""animal"":""donkey"",""animal part"":""eye""}"
0088.jpg,508758,{},20,8,"{""name"":""rect"",""x"":617,""y"":231,""width"":32,""height"":35}","{""animal"":""donkey"",""animal part"":""eye""}"
0088.jpg,508758,{},20,9,"{""name"":""rect"",""x"":609,""y"":51,""width"":49,""height"":109}","{""animal"":""donkey"",""animal part"":""ear""}"
0088.jpg,508758,{},20,10,"{""name"":""rect"",""x"":503,""y"":63,""width"":61,""height"":111}","{""animal"":""donkey"",""animal part"":""ear""}"
0088.jpg,508758,{},20,11,"{""name"":""rect"",""x"":1171,""y"":4,""width"":57,""height"":111}","{""animal"":""donkey"",""animal part"":""ear""}"
0088.jpg,508758,{},20,12,"{""name"":""rect"",""x"":1236,""y"":9,""width"":48,""height"":100}","{""animal"":""donkey"",""animal part"":""ear""}"
0088.jpg,508758,{},20,13,"{""name"":""rect"",""x"":993,""y"":343,""width"":43,""height"":236}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,14,"{""name"":""rect"",""x"":745,""y"":273,""width"":43,""height"":247}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,15,"{""name"":""rect"",""x"":803,""y"":301,""width"":87,""height"":212}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,16,"{""name"":""rect"",""x"":467,""y"":475,""width"":68,""height"":263}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,17,"{""name"":""rect"",""x"":536,""y"":477,""width"":56,""height"":244}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,18,"{""name"":""rect"",""x"":292,""y"":435,""width"":39,""height"":189}","{""animal"":""donkey"",""animal part"":""leg""}"
0088.jpg,508758,{},20,19,"{""name"":""rect"",""x"":379,""y"":460,""width"":55,""height"":164}","{""animal"":""donkey"",""animal part"":""leg""}"
0089.jpg,217640,{},19,0,"{""name"":""rect"",""x"":433,""y"":300,""width"":215,""height"":235}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0089.jpg,217640,{},19,1,"{""name"":""rect"",""x"":53,""y"":124,""width"":237,""height"":493}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0089.jpg,217640,{},19,2,"{""name"":""rect"",""x"":572,""y"":307,""width"":75,""height"":144}","{""animal"":""donkey"",""animal part"":""head""}"
0089.jpg,217640,{},19,3,"{""name"":""rect"",""x"":180,""y"":124,""width"":111,""height"":259}","{""animal"":""donkey"",""animal part"":""head""}"
